date,AT,BE,BG,CY,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,MT,NL,PL,PT,RO,SE,SI,SK
2020-06-15,422.86,423.23,373.12,442.38,403.19,444.73,491.56,456.33,463.29,476.46,398.52,488.33,484.32,475.76,414.04,420.71,386.37,445,409.83,553.02,478.46,435.99,450,443.73,618.36,344.42,444.85
2020-06-08,416.19,427.03,366.73,422.8,400.66,432.96,491.58,457.17,454.02,465.97,383.42,480.39,467.2,469.45,410.3,415.71,381.72,427.91,398.81,612.35,472.68,431.69,440.25,431.15,621.01,341.57,444.85
2020-06-01,410.36,418.44,367.58,422.33,391.96,420.36,459.43,459.67,449,461.94,378.72,477.48,469.07,470.98,406.81,416.08,371.23,412.52,379.53,612.35,474.33,430.72,437.81,430.46,602.81,310.88,444.85
2020-05-25,409.53,390.25,355.86,422.31,384.62,415.31,470.04,458.83,445.76,457.1,371.61,474.21,437.73,447.25,406.89,412.41,374.25,412.52,348.95,612.35,479.29,412.95,432.93,430.53,591.93,309.08,444.85
2020-05-18,405.36,368.02,343.98,414.51,374.33,409.43,448.7,458.83,435.05,478.88,355.74,463.4,426.57,421.65,409.98,405.05,355.09,381.75,316.85,612.35,472.68,397.16,413.42,430.69,563.48,273.04,444.02
2020-05-11,420.36,360.58,350.41,409.66,369.76,407.75,437.7,459.67,431.5,467.59,358.22,463.61,399.63,409.07,411.44,409.48,358.06,381.75,322.37,612.35,482.59,387.77,405.29,431.46,563.36,274.14,445.68
2020-05-04,422.03,375.87,368.09,434.48,380.8,406.07,448.26,339.5,432.09,495.01,362.82,467.26,398.73,394.8,415.51,421.25,374.33,358.68,329.95,612.35,481.77,394.23,402.85,432.67,550.56,321.91,448.18
2020-04-27,433.69,361.96,390.85,482.17,392.02,407.75,427,538.67,447.28,505.49,385.97,487.59,432.81,404.97,424.12,437.57,395.03,358.68,334.9,612.35,481.77,407.9,425.61,457.97,571.92,320.66,468.18
2020-04-20,445.36,410.58,400.73,494.28,407.64,437.16,480.67,538.67,465.8,507.1,401.94,510.25,458.26,415.68,426.4,453.44,414.83,395.43,333.38,612.35,502.43,418.2,471.95,472.01,584.43,335.04,484.85
2020-04-06,473.69,399.1,427.74,526.86,420.83,461.53,501.61,538.67,478.71,536.14,416.77,525.97,475.46,412.7,438.03,471.14,427.96,415.94,352.39,612.35,512.35,436.91,486.59,477.77,604.39,360.25,494.02
2020-03-30,476.19,407.61,457.83,546.59,443.84,463.21,544.42,539.5,494.89,545.81,423.4,542.56,489.87,420.97,455.51,487.36,437.72,433.89,419.75,612.35,511.52,446.29,484.15,479.08,609.37,405.7,502.35
2020-03-23,473.69,399.1,510.62,554.14,460.32,469.94,544.13,539.5,517.6,555.49,438.32,561.26,513.8,430.98,473.88,504.3,458.31,418.5,474.52,612.35,514.83,467.97,489.84,487.69,606.85,467.27,514.85
2020-03-16,467.86,434.96,551.56,604.09,508.94,486.74,565.36,572.83,553.07,583.72,475.25,597.64,548.92,495.49,565.91,521.15,500.33,490.3,496.17,612.35,516.48,535.44,523.99,517.45,687.97,492.1,545.68
2020-03-09,521.19,517.44,570.27,624.21,563.43,528.76,627.75,572.83,588.83,635.33,525.33,637.5,566.99,544.57,565.91,541.78,545.44,550.13,534.35,612.35,573.5,580.57,567.07,559.86,730.38,514.78,571.52
2020-03-02,538.69,571.08,577.43,629.69,577.28,538,627.46,634.5,604.52,657.91,550.52,658.96,610.52,582.92,573.15,556.5,567.45,571.5,546.25,612.35,597.47,595.94,587.4,564.12,755.35,511.39,591.52
2020-02-24,566.19,569.26,581.82,631.77,589.42,570.78,659.85,652.83,614.02,661.14,557.55,662.18,604.53,584.5,575.34,562.45,569.12,597.99,548.67,612.35,624.74,610.37,597.97,577.59,775.89,508.13,588.18
2020-02-17,557.03,554.8,590.17,643.68,600.96,571.62,659.83,652.83,613.02,668.39,557.48,663.1,597.01,578.38,582.5,564.04,563.91,597.99,536,612.35,610.69,625.87,601.22,573.52,765.29,525.93,589.02
2020-02-10,570.36,562.07,594.77,660.63,598.27,571.62,648.92,597.83,617.89,678.88,559.89,668.91,606.41,578.59,588.11,571.67,578.02,574.91,585.45,612.35,608.21,629.42,630.58,581.6,754.64,546.59,591.52
2020-02-03,578.69,554.8,596.05,674.23,603.38,577.5,659.58,612,630.42,695.81,586.17,682.49,634.39,598.4,595.83,586.67,594.07,603.12,618.79,612.35,620.61,628.26,641.96,594.22,756.15,565.7,626.52
2020-01-27,592.03,607.94,598.86,673.89,608.67,594.31,691.71,670.33,642.46,703.88,610.47,695.79,650.41,618.43,596.4,597.62,600.26,617.65,624.43,612.35,636.31,636.09,641.96,604.31,793.79,583.04,619.02
2020-01-20,597.86,630.83,602.14,668.89,614.66,608.59,702.43,682,651.23,722.43,623.49,703.58,676.73,641.67,594.86,602.74,603.28,637.31,603.77,612.35,652.02,642.03,657.41,613.92,810.65,584.69,633.18
2020-01-13,607.86,631.66,603.55,662.69,615.87,628.76,734.49,678.67,657.32,733.72,633.27,708.03,680.34,652.74,594.77,606.67,602.21,672.35,623.19,612.35,675.98,649.91,671.23,616.75,824.36,589.45,645.68
2020-01-06,607.86,656.45,605.68,657.39,607.64,645.57,755.9,657,651.64,728.07,627.67,705.45,683.95,661.45,585.75,603.26,604.07,614.23,619.33,612.35,679.29,647.98,669.6,597.19,821.85,574.25,645.68
2019-12-16,589.53,604.8,595.77,643.71,595.32,583.38,685.12,667.83,630.1,694.92,604.56,693.69,653.32,628.25,568.03,591.1,598.36,594.57,612.03,612.35,640.11,622.61,627.33,594.54,783.58,552.43,629.02
2019-12-09,598.69,577.61,596.71,643.71,595.99,576.66,685.2,658.67,628.01,696.53,600.78,695.38,659.03,631.19,564.29,592.5,597.73,594.57,602.52,612.35,631.02,616.89,626.52,601.09,773.13,557.47,629.02
2019-12-02,594.53,579.18,594.89,644.7,596.27,583.38,703.5,597.83,628.58,680.4,594,696.01,647.59,628.78,557.86,592.7,600.7,594.57,604.86,612.35,640.94,612.08,624.89,605.49,776.23,560.01,629.85
2019-11-25,593.69,586.37,596.29,644.86,598.26,582.54,682.05,636.17,624.74,701.37,589.32,693.82,652.24,620.69,555.51,587.71,597.92,594.57,605,612.35,629.37,601.83,623.26,600.61,771.18,557.47,631.52
2019-11-18,596.19,581.24,598.09,646.05,596.25,582.54,692.66,632,624.76,686.85,591.99,693.72,651.08,614.02,554.29,587.51,596.76,594.57,601.28,612.35,626.06,600.72,625.7,605.48,774.94,555.72,637.35
2019-11-11,594.53,597.61,597.16,638.19,599.07,579.18,681.99,608.67,625.8,685.24,592,693.73,647.71,609.24,553.31,587.76,597.24,594.57,604.04,612.35,631.02,593.91,624.08,613.17,773.69,557.76,638.18
2019-11-04,592.03,597.61,597.52,636.91,599.76,579.18,671.37,624.5,624.68,675.56,593.48,693.79,650.31,630.91,557.46,586.89,598.6,594.57,607.07,612.35,626.06,594.86,624.08,613.7,765.76,558.14,637.35
2019-10-28,594.53,577.86,596.39,633.6,602.6,580.86,692.84,615.33,622.56,681.21,589.93,693.61,647.68,629.82,559.41,585.82,596.68,594.57,608.58,612.35,629.37,592.28,622.45,607.66,772.1,560.6,637.35
2019-10-21,592.03,576.95,595.5,635.59,598.65,583.38,703.54,620.33,622.44,687.66,591.1,693.7,649.98,630.36,561.52,587.47,594.45,594.57,612.3,612.35,628.54,591.93,624.08,591.01,774.15,563.76,637.35
2019-10-14,595.36,589.76,596.04,638.51,595.42,589.26,682.3,617,623.64,683.63,591.23,696.11,645.15,620.71,565.18,589.94,595.15,602.26,616.43,612.35,627.71,590.49,623.26,612.64,767.57,570.29,637.35
2019-10-07,598.69,574.8,598.32,643.56,603.57,589.26,671.67,640.33,630.09,686.05,595.88,701.05,661.25,631.31,570.98,595,594.99,602.26,602.65,612.35,627.71,590.93,629.77,619.65,767.78,576.78,629.85
2019-09-30,603.69,591.82,597.8,642.12,596.32,593.47,772.55,622.83,637.26,698.95,603.2,704,675.86,642.96,568.13,600.36,602.55,618.5,601.56,612.35,640.11,587.05,637.9,622.18,780.45,562.62,636.52
2019-09-23,616.19,597.77,591.36,633.01,593.85,595.15,783.24,607.83,634.39,717.5,603.87,702.19,655.94,633.67,568.3,598.25,614.4,607.39,598.87,612.35,650.03,589.14,638.71,611.83,787.91,554.35,616.52
2019-09-16,590.36,579.01,586.14,615.43,586.98,577.5,682.47,565.33,620.31,661.85,582.36,686.42,646.21,626.34,564.48,581.9,597.49,607.39,596.29,612.35,626.06,596.12,620.01,599.3,787.56,549.24,614.02
2019-09-09,587.86,624.88,586.47,610.5,586.63,566.57,683.13,587.83,612.88,649.76,566.11,682.57,636.32,612.77,572.77,575.21,593.61,587.74,594.24,612.35,608.71,592.59,605.38,595.72,770.25,546.18,615.68
2019-09-02,574.53,571.08,588.76,610.67,585.44,562.37,672.72,595.33,610.76,623.14,567.55,683.51,638.87,603.19,567.4,575.22,597.38,587.74,597.25,612.35,595.48,585.68,599.69,594.17,753.5,549.36,604.85
2019-08-26,573.69,570.67,591.68,609.03,589.25,562.37,683.44,592.83,611.29,646.53,566.12,683.53,630.3,597.23,571.63,576.73,600.42,587.74,597.3,612.35,598.79,593.64,598.87,581.04,753.19,549.82,604.85
2019-08-19,570.36,614.47,595.32,626.53,586.61,569.1,661.82,607,612.97,652.98,562.81,684.41,625.96,600.63,576.02,578.34,600.81,572.35,598.2,612.35,588.05,590.75,594.81,580.68,749.85,557.19,605.68
2019-08-12,573.69,524.14,598.98,632.75,587.56,559.85,656.01,610.33,619.48,641.69,570.49,688.66,651.08,614.93,578.78,585,599.28,572.35,598.51,612.35,588.05,606.97,604.56,591.47,751.01,559.92,607.35
2019-08-05,588.69,598.6,598.85,626.33,595.1,578.34,687.94,610.33,626.55,661.05,581.95,695.33,648.19,621.04,561.71,594.72,604.1,593.72,597.38,612.35,610.36,618.96,615.13,612.32,762.39,555.09,624.02
2019-07-29,585.36,595.79,596.35,626.85,599.24,577.5,687.84,618.67,622.7,665.08,578.27,694.56,642.77,608.73,558.62,594.31,595.86,593.72,597.06,569.97,606.23,623.08,611.88,609.07,746.84,551.73,622.35
2019-07-22,583.69,599.76,596.51,625.28,602,573.3,666.49,617.83,623.93,634.43,583.02,695.48,647.04,622.34,555.37,601.46,593.31,596.28,597.16,569.97,607.05,624.88,611.88,604.21,743.88,546.49,624.02
2019-07-15,597.03,572.82,592.06,613.91,597.14,585.9,698.55,616.17,621.45,644.92,576.47,692.89,632.56,604.59,563.42,599.38,592.83,577.48,595.31,569.97,618.62,620.88,608.63,603.53,754.38,542.69,622.35
2019-07-08,596.19,578.68,589.33,612.84,599.61,572.46,666.75,610.33,617.04,650.56,560.38,689.15,638.98,606.84,565.53,596.45,587.62,577.48,596.38,569.97,602.92,623.51,604.56,597.53,743.92,537.93,624.02
2019-07-01,586.19,581.66,590.96,607.7,601.93,583.38,677.32,603.67,613.95,644.11,572.56,686.55,628.04,609.11,583.01,594.77,593.82,577.48,596.91,569.97,607.88,625.75,602.12,599.47,755.19,526.76,614.02
2019-06-24,579.53,577.36,593.28,607.23,601.39,585.06,677.18,579.5,607.97,652.98,564.75,684.36,618.89,589.27,587.08,596.28,583.45,566.37,597.99,569.97,589.7,626.97,593.18,597.79,765.07,549.9,597.35
2019-06-17,587.86,550.34,603.31,602.79,606.53,578.34,655.65,604.5,612.07,666.69,567.96,689.39,617.49,597.67,593.83,601.26,600.89,553.55,613.1,569.97,580.61,634.03,589.93,609.74,744.57,572.26,602.35
2019-06-10,587.86,559.26,615.4,637.85,612.03,582.54,655.58,628.67,628.54,675.56,587.26,699.14,649.38,626.25,596.83,609.99,613.23,553.55,619.57,569.97,600.44,641.81,602.94,616.05,745.3,579.47,616.52
2019-06-03,621.19,652.07,620.95,655.97,618.16,609.43,687.73,615.33,651.67,687.66,618.12,716.17,668.54,647.99,600.25,623.88,627.57,610.81,647.38,569.97,634.33,640.62,631.39,637.5,774.13,589.47,651.52
2019-05-27,631.19,610.75,624.15,662.27,616.06,617.84,698.37,663.67,663.1,695.73,632.4,721.54,680.26,659.03,600.25,632.3,628.46,610.81,647.58,569.97,645.9,639.89,649.28,645.94,780.43,587.26,666.52
2019-05-20,631.19,605.38,623.21,652.92,614.7,628.76,719.86,652,661.59,698.14,625.53,717.94,670.22,645.41,597.73,626.66,641.19,621.92,647.38,569.97,655.81,637.74,650.09,652.5,803.4,587.59,664.02
2019-05-13,627.03,622.82,619.48,653.12,611.16,614.47,712.49,627,660.62,686.85,624.99,718.18,676.34,652.08,598.54,627.13,630.25,621.92,648.92,569.97,641.76,634.36,646.03,650.25,783.7,582.96,662.35
2019-05-06,622.03,687.28,615.67,650.34,609.69,620.36,723.26,661.17,660.74,694.92,622.41,717.28,676.92,661.82,597.97,627.74,630.58,621.92,640.92,569.97,650.03,637.84,649.28,652.35,787.9,582.71,662.35
2019-04-29,628.69,628.02,611.36,642.28,606.13,617.84,734.07,661.17,660.15,698.14,625.77,714.86,667.95,641.77,596.18,628.26,626.27,620.56,636.09,569.97,649.2,634.85,646.03,650.17,796.03,570.22,651.52
2019-04-15,617.03,597.11,610.01,638,594.35,598.51,712.76,652.83,647.63,691.69,615.47,707.02,653.25,628.68,597.73,616.62,616.38,606.88,618.35,569.97,635.98,635.21,638.71,641.04,783.47,560.71,644.02
2019-04-08,608.69,583.15,608.63,635.13,591.75,582.54,701.93,627.83,639.59,683.63,608.57,702.31,644.9,620.85,589.6,611.42,606.41,593.21,610.49,569.97,625.24,631.28,631.39,633.48,778.69,558.08,636.52
2019-04-01,602.03,571.74,611.63,635.69,585.17,576.66,702.03,592,636.21,678.79,605.15,699.23,637.37,603.46,581.47,610.23,599.53,593.21,610.39,569.97,619.45,620.37,627.33,627.36,769.57,564.28,636.52
2019-03-25,594.53,603.89,609.18,632.84,584.42,586.74,712.7,618.67,636.27,690.08,607.02,698.46,649.75,613.64,581.47,609.8,595.88,593.21,608.74,569.97,621.1,622.5,644.4,633.12,773.24,568.66,635.68
2019-03-18,597.03,582.65,603.79,635.31,587.27,588.42,712.94,592,637.61,697.34,609.88,697.61,653.83,624.23,581.47,609.14,594.26,606.03,609,569.97,626.06,619.67,647.65,620.13,772.27,566.81,639.02
2019-03-11,598.69,614.3,602.12,631.54,579.75,590.1,713.06,614.5,636.6,702.98,609.23,695.9,654.96,628.46,581.47,606.51,591.41,606.03,609.8,569.97,628.54,622.93,647.65,619.77,769.71,566.58,645.68
2019-03-04,602.86,587.11,601.55,625.39,576.6,589.26,712.98,609.5,633.78,698.14,607.28,691.85,651.3,628.4,581.47,601.35,600.92,606.03,605.07,569.97,621.1,607.7,646.03,621.92,766.07,552.99,644.85
2019-02-25,600.36,593.23,586.35,611.66,571.7,590.1,712.99,609.5,629.17,665.08,599.52,687.81,639.44,615.67,557.08,595.59,581.13,606.03,596.81,569.97,628.54,591.52,641.15,612.99,770.23,543.71,629.85
2019-02-18,589.53,573.97,578.5,602.06,565.24,585.9,681.85,592.83,613.03,683.63,583.76,672.7,628.13,604.34,557.08,580.9,563.55,588.08,587.41,569.97,617.8,596.21,620.82,602.01,764.63,542.46,613.18
2019-02-11,582.03,553.39,570.7,595.27,566.01,571.62,660.26,581.17,605.18,671.53,575.17,663.3,622.07,593.11,557.08,572.5,554.17,576.11,580.59,569.97,596.31,608.14,613.51,590.76,737.81,540.49,614.02
2019-02-04,572.03,586.45,562.98,589.22,565.92,564.89,660.11,600.33,600.3,658.63,575.34,660.99,621.51,592.28,557.08,567.53,561.78,576.11,579.35,569.97,589.7,611.69,610.25,581.06,737.94,528.2,605.68
2019-01-28,573.69,562.57,558.83,577.1,566.67,566.57,663.34,575.33,594.29,677.98,572.69,660.23,615.67,600.14,557.08,563.49,554.79,576.11,580.33,569.97,593,611.95,607.82,563.87,739.12,519.26,597.35
2019-01-21,600.36,568.1,556.86,573.16,573.33,568.26,674,561.17,584.88,669.92,564.22,657.07,603.87,594.62,524.56,559.88,560.16,576.11,579.27,569.97,585.57,604.86,601.31,567.66,749.83,512.56,598.18
2019-01-14,571.19,532.15,561.69,573.38,579.86,568.26,642.02,532,570.02,660.24,550.66,652.39,576.5,560.5,557.08,551.46,561.52,562.44,580.42,569.97,581.43,606.02,593.99,568.12,715.49,510.4,579.85
2019-01-07,569.53,535.38,564.38,583.26,589.28,559.85,620.29,582,554.75,663.47,537.59,652.13,559.43,570.66,557.08,553.81,549.08,545.34,595.05,569.97,551.68,612.02,572.86,551.04,712.13,539.92,582.35
2018-12-17,606.19,601.74,578.6,628.55,614.54,621.2,648.82,598.67,594.33,724.76,577.75,682.08,607.88,603.87,572.52,580.11,574.43,591.5,612.78,569.97,575.74,626.49,593.94,592.43,748.15,569.06,619.02
2018-12-10,627.86,586.86,586.59,629.33,623,650.61,670.43,598.67,605.06,722.34,583.12,690.85,605.39,609.21,605.86,591.35,590.31,591.5,623.43,569.97,586.49,631.38,597.19,599.19,746.87,596.84,620.68
2018-12-03,660.36,620.75,616.82,655.86,629.84,674.98,670.58,607,620.8,734.43,581.06,706.29,633.08,624.49,638.38,613.32,600.26,604.32,638.87,569.97,607.15,644.83,611.01,611.77,748.12,626.96,624.85
2018-11-26,683.69,620.83,634.69,683.29,641.45,695.15,686.75,633.67,645.62,755.4,603.28,727.59,667.95,663.86,630.25,633.87,641.31,621.41,651.32,569.97,626.98,656.53,637.84,637.28,791.43,634.31,659.85
2018-11-19,686.19,641.33,647.09,689.17,643.15,728.76,729.51,644.5,663.55,766.69,611.75,743.03,679.19,679.64,638.38,648.01,654.17,658.16,651.52,569.97,639.38,650.81,659.79,661.29,815.66,641.26,680.68
2018-11-12,689.53,686.3,655.55,700.82,650.77,743.89,740.51,632,676.55,769.92,627.13,750.03,696.7,684.97,638.38,656.68,677.42,658.16,670.12,569.97,646.82,659.53,670.36,674.16,819.8,644.21,694.85
2018-11-05,692.86,700.17,666.1,703.48,653.47,738,751.25,657.83,686.24,741.69,652.97,757.85,698.65,697.9,662.77,663.12,671.69,664.15,670.34,569.97,664.17,657.78,682.56,682.44,824.09,647.89,710.68
2018-10-29,691.19,669.59,669.52,706.71,648.7,722.88,754.28,669.5,687.68,765.89,649.55,760.13,698.64,688.03,646.51,665.64,678.35,664.15,668.44,569.97,669.13,640.52,681.75,676.75,835.55,642.62,709.85
2018-10-22,693.69,653.06,661.79,705.71,647.16,690.1,743.67,653.67,686.94,740.08,659.29,764.95,717.5,699.59,654.64,667.14,681.37,664.15,667.76,569.97,669.13,630.89,688.25,681.26,833.98,638.35,710.68
2018-10-15,689.53,667.44,651.83,701.74,643.99,679.18,765.06,671.17,694.57,722.34,668.07,765.65,720.42,707.27,654.64,665.81,687.09,676.97,660.18,569.97,679.05,631.18,695.57,694.21,836.09,618.51,709.85
2018-10-08,680.36,668.19,632.75,686.8,636.3,680.86,765.16,657,683.48,738.47,658.6,748.49,689.47,684.58,638.38,651.77,684.76,676.97,643.15,569.97,688.97,623.48,691.5,677.24,845.45,601.81,686.52
2018-10-01,657.03,613.72,623.45,674.48,621.94,652.29,730.18,655.33,665.94,682.82,626.73,728.1,672.78,660.39,638.38,635.39,647.73,650.47,628.64,569.97,657.56,619.42,665.49,671.12,804.55,605.4,674.02
2018-09-24,652.86,632.4,620.91,675.16,621.91,645.57,708.34,615.33,661.41,669.92,620.82,728.69,677.68,658.28,605.86,632.53,630.79,632.52,628.38,569.97,641.86,612.05,654.1,669.98,794.01,606.8,674.85
2018-09-17,652.03,640.25,618.19,676.48,625.51,648.93,719.09,615.33,663.7,689.27,622.61,728.69,679.75,662.64,638.38,632.94,631.01,643.63,628.19,569.97,646.82,612.85,654.92,672.65,795.79,597.52,679.85
2018-09-10,645.36,691.82,617.63,674.55,619.27,648.09,708.51,573.67,662.74,686.05,621.19,727.07,677.39,661.86,605.86,632.17,642.98,633.38,620.85,569.97,649.3,606.38,653.29,673.18,803.01,591.42,679.02
2018-09-03,632.03,620.25,615.98,654.52,610.9,633.8,708.92,578.67,656.45,653.79,605.84,721.43,664.19,642.65,605.86,622.91,637.25,633.38,618.37,569.97,641.86,608.67,650.04,663.6,794.11,589.2,667.35
2018-08-27,619.53,622.32,614.94,654.32,609.48,622.88,697.76,599.5,649.51,679.6,600.7,719.82,658.18,635.9,589.6,617.73,626.6,621.41,617.3,569.97,631.94,610.57,637.84,647.88,784.49,587.05,652.35
2018-08-20,617.03,607.94,617.04,652.81,607.65,616.15,697.7,622,647.98,682.82,600.26,719.01,656.65,640.24,589.6,616.3,617.69,621.41,618.71,569.97,628.64,601.2,634.59,643.01,774.07,584.9,651.52
2018-08-13,612.03,586.95,613.52,652.81,611.12,611.95,687.45,607.83,646.37,660.24,596.94,718.2,650.38,630.04,597.73,616.92,607.84,621.41,615.89,569.97,622.02,602.35,633.78,643.04,771.37,582.12,653.18
2018-08-06,610.36,606.29,614.45,653.03,612.07,600.19,687.6,615.33,646.05,686.05,594.97,717.4,655.59,645.66,630.25,617.19,617.41,609.44,615.06,569.97,617.07,607.12,634.59,647.44,787.48,583.88,652.35
2018-07-30,613.69,589.26,611.22,653.96,611.24,601.03,701.81,590.33,642.44,661.85,585.68,714.98,642.01,636.01,638.38,616.49,606.22,609.44,620.69,527.6,628.64,608.1,632.97,641.97,791.61,586.71,631.52
2018-07-23,611.19,590.28,610.11,656.52,607.06,592.63,690.92,606.17,642.15,661.85,592.54,717.35,657.82,620.87,589.6,617.94,596.63,609.44,621.62,527.6,610.45,602.87,625.65,641.09,775.1,582.08,633.18
2018-07-16,617.86,604.85,610.92,656.61,612.15,598.51,679.82,587.83,648.57,647.34,602.98,720.57,660.49,650.04,613.99,621.08,626.29,609.44,622.46,527.6,625.33,613.67,636.22,647.87,777.43,579.02,649.85
2018-07-09,626.19,616.03,609.09,650.34,613.63,601.87,701.42,600.33,648.44,669.92,597.9,718.91,652.52,651.7,605.86,621.85,630.99,626.54,622.46,527.6,631.12,606.13,635.4,649.37,786.81,577.85,664.02
2018-07-02,623.69,646.14,609,653.81,603.05,603.55,701.71,603.67,642.34,656.21,599.63,715.02,650.87,617.73,581.47,621.58,620.35,606.88,620.51,527.6,626.16,585.82,632.97,648.86,775.79,580.9,664.85
2018-06-25,617.03,601.18,610.36,661.69,603.34,592.63,680.11,565.33,643.46,676.37,605.07,717.51,652.57,625.48,638.38,625.45,621.61,619.7,621.92,527.6,620.37,593.25,633.78,642.74,757.03,591.27,664.85
2018-06-18,626.19,612.55,611.26,668.41,613.39,601.87,701.74,590.33,651.16,680.4,611.2,722.21,657.06,631.03,589.6,632.4,618.58,619.7,624.41,527.6,627.81,603.36,635.4,645.39,757.54,601.21,664.85
2018-06-11,627.03,592.53,609.21,670.75,618,604.39,691.08,611.17,655.76,692.5,613.08,728.36,674.26,640.09,630.25,635.18,624.71,619.7,624.79,527.6,632.77,616.47,637.84,663.78,772.05,594.31,673.18
2018-06-04,638.69,656.79,605.93,670.95,617.12,616.99,713.11,616.17,659.53,682.82,623.09,728.36,681.83,656.7,597.73,635.64,631.14,631.67,612.57,527.6,641.86,622.3,652.48,675.21,793.95,589.66,692.35
2018-05-28,639.53,620.93,598.77,656.96,608.25,618.68,723.47,611.17,658.1,669.11,625.23,722.53,668.24,650.41,613.99,629.5,631.35,631.67,612.58,527.6,648.47,620.23,653.29,669.03,786.98,589.89,674.85
2018-05-21,617.86,617.7,586.33,639.76,584.87,616.15,723.5,583.67,647.32,668.31,608.06,704.21,654.18,637.13,581.49,613.35,619.07,631.67,588.96,527.6,643.51,607.55,635.4,662.89,792.69,556.32,654.85
2018-05-14,601.19,593.74,575.38,626.17,576.04,588.42,690.96,573.67,630.27,632.02,589.44,686.8,623.34,611.2,573.36,598.54,606.07,612.86,574.71,527.6,622.85,608.69,624.83,633.61,771.32,544.25,634.85
2018-05-07,586.19,609.03,564.95,624,564.91,564.05,671.8,567.83,616.79,643.31,577.12,675.82,617.75,607.57,557.1,587.73,576.69,588.08,567.64,527.6,601.36,582.49,610.2,616.87,748.41,538.65,633.18
2018-04-30,582.03,569.19,550.63,603.74,551.17,565.73,671.67,568.67,610.68,628.79,572.2,665.4,602.75,601.88,557.1,581.7,561.46,588.08,567.28,527.6,599.71,576.88,606.14,614.31,738.01,525.87,621.52
2018-04-23,567.86,555.72,541.94,591.71,550.21,550.61,650.4,519.5,602.31,619.11,562.09,657.94,600.06,588.23,557.1,571.3,555.75,575.26,559.99,527.6,586.49,570.47,592.31,606.55,732.19,519.45,613.18
2018-04-16,563.69,562.68,535.63,587.84,548.68,543.05,639.69,568.67,594.75,618.31,554.27,649.62,584.07,575.16,540.84,562.35,549.25,575.26,560.04,527.6,584.01,566.71,587.44,601.04,720.9,510.47,596.52
2018-04-09,552.03,554.23,533.8,581.93,538.54,530.44,628.99,568.67,587.36,615.08,547.47,634.67,586.01,572.11,540.84,556.79,553.09,543.63,560.07,527.6,562.52,542.53,576.87,589.29,711.87,503.06,597.35
2018-03-26,552.86,524.07,529.58,575.96,529.93,516.15,618.14,562.83,575.14,611.05,537.17,634.67,558.02,550.83,540.84,548.85,545.07,543.63,553.57,527.6,560.04,540.31,565.49,575.62,686.04,497.67,588.18
2018-03-19,525.36,501.51,527.62,576.09,528.34,511.11,596.64,562.83,566.36,610.24,525.79,632.58,557.78,554.55,524.58,546.03,551.63,528.25,560.99,527.6,536.9,520.53,549.23,559.41,693.05,493.56,572.35
2018-03-12,523.69,477.62,532.99,576.15,529.31,511.11,596.54,554.5,567.4,616.69,528.87,633.41,564.78,553.19,540.84,548.55,541.79,528.25,560.76,527.6,530.29,517.6,554.92,562.09,684.09,490.45,573.18
2018-03-05,535.36,508.21,539.85,576.23,530.91,514.47,596.77,561.17,572.18,620.73,534.87,634.82,563.75,561.7,548.97,550.35,546.14,547.91,559.75,527.6,540.21,523.82,555.73,565.55,682.41,499.44,581.52
2018-02-26,529.53,547.55,534.44,578.44,532.48,514.47,596.84,550.33,566.41,613.47,526.02,647.73,545.76,543.64,540.84,545.45,547.03,532.52,558.29,527.6,535.25,528.61,555.73,559.31,691.77,508.62,569.02
2018-02-19,533.69,504.41,542.23,581.93,536.34,507.75,585.93,547,568.57,617.5,529.39,647.73,562.59,546.26,548.97,550.19,543.25,514.57,558.19,527.6,520.37,529.07,567.11,552.74,672.79,515.5,569.02
2018-02-12,539.53,537.67,554.12,591.63,543.93,520.36,590.4,571.17,586.05,614.27,547.57,647.73,581.82,571.1,548.97,565.62,556.6,534.23,559.88,527.6,538.84,532.82,583.37,571.45,690.26,521.09,594.02
2018-02-05,552.03,544.11,557.74,592.77,551.43,533.8,612.09,591.17,593.61,627.18,552.57,646.65,592.39,580.98,548.97,569.15,559.42,569.27,562.49,527.6,562.85,541.68,594.75,588.54,726.37,523.98,604.02
2018-01-29,553.69,538.99,555.06,592.45,548.31,535.48,612.14,594.5,594.22,630.4,552.9,649.16,590.69,581.44,557.1,569.3,556.83,569.27,558.67,527.6,572.44,547.79,602.07,593.12,730.2,526.47,578.95
2018-01-22,552.86,533.86,542.23,591.65,545.07,529.6,612.02,582,596.05,619.92,555.62,646.57,595.31,591.43,557.1,568.27,559.67,569.27,558.93,527.6,568.31,549.85,603.7,587.59,725.14,519.74,579.78
2018-01-15,556.19,536.51,542.23,586.19,540.05,529.6,622.32,592.83,594.28,640.08,555.48,642.44,588.97,587.7,557.1,563.94,559.02,569.27,556.76,527.6,577.4,552.76,619.96,587.93,733.23,516.11,585.62
2018-01-08,553.69,552.46,537.25,582.5,536.77,549.77,622.56,561.17,587.73,632.02,551.75,636.93,586.4,588.9,524.58,559.39,549.52,569.27,551.38,527.6,571.61,546.96,614.27,578.21,734.01,512.09,575.62
